tweet	sentiment	description	lon	lat	date	number
wtf i have to delete everything on my phone for this update basically -.-	sadness	 hopeless useless broken broke upset 	-118.251858	34.015603	2014-09-19	5781
wtf i seriously just bought a new phone charger like 4 days ago and i already have broken it 😑	sadness	 broke ashamed unhappy depressed undecided 	-74.158885	40.128676	2014-09-02	5782
wtf i should've never plugged my ipod into the computer now @u2 whole alum is on my playlist & i can't delete it. screw you guys @u2	sadness	 broken useless embarrassed upset betrayed 	-112.120886	33.505796	2014-09-13	5783
"wtf i updated my phone to the i.o.s 8 and it didn't even do it what the fuckkkkkk ,"	surprise	 strange amazed shocked surprise 	-88.201283	41.587394	2014-09-18	5784
wtf is wrong with dude he killed his mom because she didn't answer her phone smh	disgust	 terrible regret shame dumb awful 	-81.585047	41.461725	2014-09-18	5785
wtf my phone is turned off so i can't text or call but my internet is working?	anger	 irritated frustrated furious mad pissedoff angry 	-122.269592	37.810372	2014-09-09	5786
wtf this phone is ridiculous. died at 19% through the night so i missed my alarm an hour ago. nice!	sadness	 devastated sadness useless regret 	-73.049022	41.223754	2014-09-25	5787
wtf? now i can't even delete this bloody song from my phone fuck you itunes.	anger	 rage grumpy angry irritated pissedoff 	103.955877	1.34662	2014-09-12	5788
wwwwwwwwwwwwwww on my computer screen at work means i need a bathroom break.	anger	 furious aggravated grumpy frustrated irritated 	-74.006946	40.727657	2014-09-05	5789
y'all i'm joining on my phone today. even on a wifi connection this twitter app sucks. #justsayin #omcchat	sadness	 hopeless sadness upset unhappy broke broken 	-83.27104	42.29719	2014-09-05	5790
y'all. my phone not dead no more. i'm about to get hype again lmao	sadness	 broke unhappy sadness depressed ashamed 	-83.381462	33.949668	2014-09-05	5791
ya even i am having wifi problem and my phone has became slow after #ios8 😁😁 @rishi_modi	anger	 frustrated angry rage grumpy annoyed 	103.759677	1.385499	2014-09-23	5792
"yah, laptop mati lagi. what should i do then? i think this laptop is too old to use :("	sadness	 unhappy broken conflicted overwhelmed hopeless regret 	115.183639	-8.650164	2014-09-08	5793
yay finally ordered my phone case bc the sides of my phone are all cracked	joy	 productive relieved accomplished ecstatic spoiled joy 	-115.178036	36.200718	2014-09-24	5794
"yay finally upgraded my phone, can't wait for it to arrive! 👸"	anticipation	 giddy impatient anxious stoked hopeful needed anticipation 	-0.278157	51.947113	2014-09-22	5795
yay new phone. why have i been having the worst luck with phones lately.	sadness	 embarrassed unhappy trapped broken useless stressed 	-98.49722	29.536849	2014-09-15	5796
yay wow my phone is actually charged for the first time in two weeks	joy	 relieved accomplished productive ecstatic joy 	-97.142329	32.709485	2014-09-03	5797
"yay, my laptop wants to shit the bed right when i actually need to use it"	sadness	 overwhelmed helpless hopeless useless broken stressed 	-71.040125	42.31338	2014-09-10	5798
yayyy. getting a new phone this weekend. and i will put it to use for once.	anticipation	 needed optimistic hopeful optimism focused determined spoiled 	-74.001111	40.573144	2014-09-17	5799
yea tea baggn somebody gurl tonight...i might even put it on camera📷🎥	disgust	 boredom meh blah disgusted terrible 	-76.936003	38.881309	2014-09-16	5800
yeah i'm not going to get the iphone 6 if the fucking phone bends just being in your fucking pocket. 😒😒	anger	 irritated furious pissedoff fedup aggravated rage frustrated angry 	-121.514159	38.482719	2014-09-24	5801
"yeah you may not hold your tongue, but yet you hide behind your phone. #stfu"	sadness	 useless broken guilty devastated ignored 	-118.34703	33.885297	2014-09-27	5802
yep @verizonwireless did send my old phone back. battery charge just went from 95% to 35%. guess my phone will charge all day. ugh	anger	 bummed pissedoff irritated frustrated aggravated 	-93.452089	44.85232	2014-09-10	5803
yer man on the telly 😂 he copped on the camera was turned kinda at him and he just like moved away 😂	surprise	 strange surprise surprised shocked weird 	-8.165192	51.907407	2014-09-19	5804
yes i just took detention i've getting my phone taken for a couple of hours.	joy	 accomplished productive refreshed relaxed relieved optimistic fantastic 	-96.50594	35.799608	2014-09-17	5805
yessss. friday off. london here i come camera at the ready. #lovephotography	anticipation	 ready focused stoked pumped homesick needed 	0.024364	51.395916	2014-09-15	5806
yesssssssss just got a super exciting phone call!!!!! (that i'll explain/discuss later). yayyyy i am so pumped!!!	joy	 ecstatic relieved refreshed fabulous rested 	-76.949606	38.992016	2014-09-25	5807
"yesterday i really spent 185$ on my phone to get my screen fixed, a phone case, & get the tempered glass put on."	sadness	 ashamed broke conflicted hopeless devastated broken 	-119.773745	36.825141	2014-09-08	5808
yesterday's job application day i pushed my laptop onto the floor. today i'm applying while dancing around to #allthatbase #musichelps :)	trust	 productive optimistic optimism professional crafty 	-2.144655	53.409124	2014-09-23	5809
yey gone for 3 days without fully charging my phone long live	joy	 delighted accomplished productive satisfied optimistic relieved 	122.573347	10.738287	2014-09-14	5810
"yikes, iphone 6 plus going for $3k on china's black market.  time to get in the phone broker business."	joy	 productive refreshed accomplished optimistic relieved 	-93.456123	42.028649	2014-09-23	5811
yo my headphones really be saving the shit outta my phone . 😩🙌	anger	 enraged aggravated irritated rage pissed 	-75.360532	39.849408	2014-09-29	5812
yo my suitemate is trying so hard to convince this person on the phone	anger	 grumpy aggravated irritated pissedoff anger 	-73.96354	40.69325	2014-09-29	5813
yo this music app has to stop cutting off songs. this never happened till i updated my phone	anger	 bummed mad anger angry rage 	-120.076891	36.726091	2014-09-20	5814
yo! #twitter why does the app keep freezing up my android phone? !	anger	 irritated frustrated pissedoff mad annoyed 	-95.710028	39.020974	2014-09-19	5815
you are carrying a purse yet have your phone in your bra.... i'm confused.	sadness	 hopeless miserable ashamed broke broken 	-119.274439	46.274376	2014-09-19	5816
you can look through my phone anytime without telling me cuz i got nothing to hide	anger	 anger aggravated offended pissedoff irritated 	-88.073207	41.525499	2014-09-30	5817
you could have been my late night phone call/first thing on my mind in the morning	sadness	 regret trapped hopeless devastated ashamed 	-98.537955	29.478757	2014-09-17	5818
you don't even have food in fridge but you want a 600$ dollar phone. #bitchyouthought	sadness	 sadness conflicted hopeless unloved broke ashamed undecided 	-89.009091	42.253009	2014-09-19	5819
"you don't have to keep looking through my phone....if something was going on, you would already know.  sean paul."	sadness	 conflicted broken regret broke hopeless 	-79.181333	35.504272	2014-09-05	5820
you don't just get people's phone without asking ugh annoying 😒	sadness	 ignored trapped neglected incomplete undecided 	120.99237	14.565479	2014-09-23	5821
you don't realize how much you use your computer in college until it's gone. 😰	sadness	 overwhelmed helpless regret broke broken sadness 	-80.051913	42.10723	2014-09-17	5822
"you fuckers getting this new phone, but ain't all ya shit financed?! spare me"	sadness	 down neglected invisible unwanted broke 	-97.934723	30.307889	2014-09-19	5823
you got like 2 large in ya pocket but you asking to use my phone? lol	sadness	 ignored unwanted useless broke helpless 	-76.612333	39.289615	2014-09-16	5824
you guys i look so cute right now but my camera won't work ugh	sadness	 conflicted unloved broke regret betrayed sadness 	-87.984439	42.995737	2014-09-13	5825
you guys think you're funny spamming my phone..😑👌 @myrkaalvarez @oaklieee	fear	 afraid insecure concerned unsure spooky suspicious 	-94.211554	35.990255	2014-09-17	5826
you have a dslr camera and call yourself a photographer?  i have a pen - i'm a writer  -.-	trust	 empowered kind creative professional acceptance 	121.001423	14.58934	2014-09-02	5827
you know it was a good workout when you don't even want to hold your phone. 😪	sadness	 ashamed devastated ignored hopeless broken 	-122.187333	48.068636	2014-09-30	5828
you know it's going to be a swell day when you take your phone out of the charger and it's already at 98%	fear	 concerned suspicious spooky safe worried 	-72.273127	41.813685	2014-09-16	5829
you know it's it's a bad day when your phone automatically connected to the school wifi	sadness	 devastated ignored ashamed guilty embarrassed broken 	-73.966299	42.696823	2014-09-03	5830
"you know like nunchuck skills, bow hunting skills, computer hacking skills.... girls only want boyfriends who have great skills!"	trust	 appreciated professional honored creative special acceptance pride 	-82.746866	39.906646	2014-09-09	5831
you know that lazy where you're too lazy to grab your phone even though it's right next to them	sadness	 ignored ashamed grief guilty devastated 	-156.673993	20.872965	2014-09-05	5832
you know what would be really great? if i could get a charge on my camera so i can take pictures. that would be really great.	anticipation	 anticipation unsure curious optimistic homesick 	-81.489275	28.378368	2014-09-09	5833
you know when your on the phone and you don't remember whether you ended the conversation or fell asleep 😤	sadness	 unloved invisible ignored embarrassed nostalgic 	-0.086484	51.396371	2014-09-19	5834
you know you blind when you have your computer screen zoomed on 125% & you are already wearing glasses 😪	sadness	 betrayed broken guilty sadness regret 	-73.908263	40.911556	2014-09-15	5835
you know you fly too much when your phone changes idk to jfk😣	sadness	 hopeless ashamed guilty broke ignored devastated 	-73.129623	40.913994	2014-09-29	5836
you know you have a problem when your phone auto corrects crisp to crips. lol	sadness	 hopeless betrayed unloved ashamed guilty ignored broke 	-93.630366	41.631459	2014-09-12	5837
you know you have a problem when your phone autocorrects tear to twat #faveword	sadness	 betrayed hopeless guilty unloved broke ashamed broken devastated 	-121.836947	39.738896	2014-09-11	5838
you know you literally have no storage left on your phone when you can't even watch snapchat stories	sadness	 devastated useless ignored hopeless ashamed unloved 	-80.108174	26.338846	2014-09-25	5839
you know you turnt up when you fang get your phone password on the first try	sadness	 hopeless ignored guilty ashamed useless 	-75.391462	39.918476	2014-09-13	5840
you know you're a computer bag hoarder when you're having second thoughts about giving away one of the 4 unused bags.	trust	 appreciated empowered acceptance optimism optimistic 	-98.484757	29.5187	2014-09-29	5841
you know you're a frequent airport visitor when your phone automatically signs into their wi fi #minivacays	sadness	 ignored betrayed ashamed hopeless guilty 	-80.143772	26.068886	2014-09-05	5842
you know you're back when she leaves 45 pictures on your phone #cutespam	sadness	 ashamed unloved guilty embarrassed betrayed ignored 	-92.278835	41.671912	2014-09-01	5843
you know you're desi if u put ur phone on silent when you're at home. #pakistan #pakistanilogic #justpakistanithings	sadness	 ignored down trapped unhappy invisible 	67.046318	24.95772	2014-09-07	5844
you know you're desperate when you have your phone number in your bio (subtweet @ nick)	sadness	 ignored hopeless devastated ashamed unloved 	-81.345137	40.880827	2014-09-01	5845
you know you're in mexico when your phone switches from at&t to telcel😂	sadness	 unloved guilty ignored hopeless devastated helpless ashamed 	-116.976365	32.546449	2014-09-05	5846
you know you're too emotionally involved with your cats when your phone autocorrects 'how' to 'meow'	sadness	 ignored ashamed hopeless devastated unloved 	-1.253955	54.552918	2014-09-09	5847
you know you're ugly when your friends are taking a group picture and they hand you the camera #whataboutaselfie	sadness	 betrayed ignored unloved embarrassed unappreciated 	138.59244	-34.863646	2014-09-19	5848
you know your lazy when your phone charger is right next to you and you let your phone die #lazypeopleproblems 😂	sadness	 ignored unloved guilty betrayed hopeless 	-117.358811	34.164811	2014-09-01	5849
you know your with someone a lot when your phone automatically connects to their wifi😂✌	sadness	 betrayed guilty unloved ignored ashamed 	-94.381822	38.848436	2014-09-04	5850
you left your phone in the taxi @lovellcara i've got it #xoxo	sadness	 devastated useless hopeless embarrassed guilty 	-2.346027	53.488247	2014-09-14	5851
"you like a camera :)) whenever i see you, then i'm going to smile :))"	joy	 loved positive joy lucky peaceful 	110.389962	-7.770006	2014-09-04	5852
"you like a camera. whanever i see you, then i'm going to smile(: rrb💖"	joy	 butterflies optimistic better loved joy 	106.855238	-6.449174	2014-09-28	5853
you made me crack my phone screen. i would've done anything for you.	sadness	 broken embarrassed devastated upset ashamed 	-95.557766	30.711486	2014-09-07	5854
"you make my phone all grunty and twitchy sounding, mr. twitter."	joy	 loved accomplished inlove chill cool 	-82.97359	42.244474	2014-09-24	5855
you ring me at 3am and tell me youre getting missed calls from my phone all day? impossible.	sadness	 unloved devastated useless ashamed miserable 	-6.462389	53.950892	2014-09-24	5856
"you see i would get ios8 but my phone jail broken, so i'm coo of that"	sadness	 embarrassed broke sadness ignored trapped 	-121.208289	37.776397	2014-09-18	5857
you should've never picked up the phone if you're not sleeping here tonight	sadness	 invisible unloved neglected embarrassed regret 	-88.999909	40.508605	2014-09-03	5858
"you take my phone at knife point.  5 years down the line you come and apologies, what for??"	sadness	 broken down hopeless embarrassed useless 	26.6538	-26.8624	2014-09-12	5859
you talk so much crap over the phone. but when @narramore123 is on his way to meet you at whataburger you leave😒	sadness	 hopeless sadness guilty upset unloved 	-96.879489	33.125085	2014-09-28	5860
you think after all the times i dropped my phone in the shower i would stop having it in the bathroom 😂	sadness	 embarrassed broke devastated awful unhappy 	-81.920193	39.893382	2014-09-25	5861
you wanna hear a funny joke?   sprint phone service  hahahahaha	disgust	 disgusted horrible awful terrible cheated 	-77.166968	39.656238	2014-09-03	5862
you want a plate .. or nah “@yep_its_neek: “@shortygotspunk: bbq sauce all on my phone 😒”smh”	sadness	 undecided ignored conflicted hopeless unloved 	-83.672292	41.619745	2014-09-02	5863
"you were a stranger in my phone book i was acting like i knew, cause i had nothing to lose."	sadness	 unhappy embarrassed ashamed grief down 	-82.039121	39.894148	2014-09-22	5864
you would think by now they would invent an app to enable you to gain phone battery #genius #phoneproblems 🔋📲💡	sadness	 useless unloved ignored ashamed unhappy 	-3.075134	53.057615	2014-09-20	5865
you're phone is to slow for me too use two get our homework done and your being annoying.	anger	 irritated frustrated pissedoff grumpy rage 	-84.91801	42.455544	2014-09-12	5866
you're probably the last person i'd want to see a text from on my phone.. especially when i wake up	sadness	 ignored broken unhappy miserable hopeless unloved 	-70.885555	42.299097	2014-09-17	5867
you're really going to be spelling his name wrong because her phone did that on accident. back the fuck off.	sadness	 ignored ashamed betrayed useless embarrassed upset 	-115.178772	36.03017	2014-09-11	5868
young wtf vsu needs to unblock netflix... watching it on my phone is not cool	disgust	 boredom blah terrible disgusted horrible 	-77.421377	37.235655	2014-09-20	5869
your always on the phone when we hang out but when i text you cant respond 😂😴😴 #fake	sadness	 ignored guilty useless hopeless unloved broken 	-117.029486	32.697869	2014-09-27	5870
"your dad used to slap you with a camera , mad flashbacks 😂😂"	sadness	 unloved ashamed ignored blue betrayed 	-0.33325	51.457312	2014-09-15	5871
your number is most likely not saved in my phone if i don't talk to you everyday .	sadness	 broken ignored unloved hopeless sadness 	-94.836513	29.267798	2014-09-11	5872
your os doesn't work and your phone bends. stop acting like android is some third world phone.	anger	 irritated pissedoff rage aggravated annoyed furious 	-97.143209	33.207207	2014-09-24	5873
your phone could become a space ship and i would still want my iphone. i ❤️ it. @synthiadanyell	sadness	 devastated useless ashamed broken overwhelmed 	-97.712032	28.446438	2014-09-10	5874
your phone really really slow. so that was a big waste of my time. and now i'm really upset and want a new phone.	sadness	 devastated ashamed upset conflicted embarrassed 	-95.17085	39.120402	2014-09-18	5875
your phone was in the couch. ha. you were on facebook the entire time you weren't responding to me. i ain't stupid.	sadness	 ashamed embarrassed ignored invisible regret 	-122.175253	47.856876	2014-09-15	5876
your text back game is so low you should not even have a phone honestly😒😒	disgust	 ugly terrible dumb horrible awful 	-116.561169	43.565149	2014-09-07	5877
"“@1hunnitlos_: “@_exclusiveshaee: phone forever dry 😐”💦💦💦💦💦💦💦💦💦💦💦💦💦💦 , better ?”no 😂"	sadness	 unloved unwanted sadness helpless hopeless 	-76.908609	38.730504	2014-09-24	5878
“@__04_13: the phone would want to mess up when i want to talk to my dad !” when we were talking to	sadness	 upset nostalgic embarrassed useless sadness 	-75.235644	39.971754	2014-09-14	5879
“@_____acl: @jazzylo_ i don't have my phone lol screenshot it and dm me” i did	sadness	 ignored useless embarrassed broken broke helpless unloved devastated 	-75.560065	39.744676	2014-10-01	5880
"“@___nml: my phone dry, i have no one to talk to”same here 😓"	sadness	 unwanted unloved helpless hopeless alone lonely broken sadness 	-83.662238	32.629434	2014-09-13	5881
“@__forevernayy: my power almost just went out 👋👋 time to charge my phone” me rn	joy	 lucky satisfied accomplished fantastic cool 	-83.187403	42.214241	2014-09-06	5882
“@_athenagarza: “@giannasty: i suck at sleepovers bc i fall asleep oppz”😒” and you stay on your phone ¯\_(ツ)_/¯	sadness	 embarrassed conflicted hopeless unloved lonely 	-117.142656	33.642967	2014-09-06	5883
"“@_beannnn: @midnightmagic7 i was on the phone, fuck you at least i know which one to use every time” pussy"	sadness	 useless awful sadness disappointed unappreciated 	-85.191086	42.261967	2014-09-22	5884
“@_callmekex3: dont hit my phone cuz im not respondin to you 😂👌fr”💯💯💯	anger	 furious anger offended mad pissedoff 	-81.554877	41.459624	2014-09-05	5885
“@_dahjevu: this ios8 shit got my phone moving slow as hell 😒”	anger	 aggravated irritated rage anger fedup 	-74.186446	40.732489	2014-09-20	5886
“@_enymssay: i'll update my phone while at sierra's” when u comming	sadness	 embarrassed regret hopeless broke ashamed 	-95.966086	41.283748	2014-09-19	5887
“@_immamaniac: you aren't allowed to just not answer my phone call lol”👀	sadness	 hopeless neglected unloved sadness incomplete useless 	-97.134024	33.200068	2014-09-15	5888
“@_joifitzgerald: i wish people would stop fucking texting my phone ‼️😡” were you mad ? 😳	anger	 irritated annoyed angry fedup frustrated pissed 	-76.539748	39.389551	2014-09-09	5889
“@_jordanpellum: man the iphone update is fucking up my phone im about to lose everything”damn lol	anger	 furious irritated pissedoff pissed angry rage mad 	-116.382997	33.756118	2014-09-19	5890
"“@_lyude: @me even my mom who barely knows how to use a computer admits to this, she's gotten far more information relayed through me…”"	sadness	 ashamed helpless hopeless embarrassed invisible 	-90.279481	38.749641	2014-09-28	5891
“@_moochi_: maybe i should get a mac computer because i'm sick of all these random viruses.” i was literally thinking the same thing!	sadness	 embarrassed regret broke ashamed upset unloved 	-78.845169	38.416094	2014-09-03	5892
“@adeleparsons5: ur phone company is ridiculous cut if twice when it's been paid it's disgusting @o2” 😂	sadness	 grief helpless betrayed useless nostalgic 	-1.439279	52.42494	2014-09-12	5893
“@aimeekinns: @itsjuniorj @me_blackberry few hours to go!!!!#blackberryporschedesign” i want a porsche (phone)!	anticipation	 anticipation ready optimistic anxious impatient pumped 	55.279765	25.19689	2014-09-17	5894
“@alexvelazquez49: spent 2 fucking hours on this essay for my computer to fuck everything up . stupid  piece of shit” 😩😂😭😭😭😭😭😭😭	anger	 furious rage pissedoff irritated angry pissed 	-119.664088	36.312587	2014-09-03	5895
“@andrewhouleigan: any photographers have any advice on a good dslr camera to purchase? i'm looking into getting one soon.” @kelseycorrea	sadness	 unhappy conflicted undecided unwanted trapped 	-114.849233	35.972192	2014-09-03	5896
“@anfuckenthrax: i keep looking at my phone like i got someone to text. im lame😕” story of my life.	sadness	 hopeless helpless alone broken depressed sadness 	-119.634625	36.579875	2014-09-09	5897
“@asiaonelove: my phone is so dry 😂i'm about to throw it out the window” life	anger	 anger furious aggravated rage mad irritated 	-82.500239	35.47565	2014-09-03	5898
“@axels_sillyass: i would be cute and call you unexpectedly to tell you goodnight but your phone ain't connected smh”😂😂😂	sadness	 ignored unloved guilty upset alone hopeless lonely 	-118.035573	34.553083	2014-09-06	5899
“@ayodarrell_: @_mekcawho ima text u”😒 bro just come to electronics	trust	 spoiled trust hope stuck pride safe 	-95.382571	29.557924	2014-09-14	5900
“@baba3327: my phone is on 89% and i don't know where my pants are”	sadness	 devastated broke trapped unwanted miserable 	-81.874243	27.923321	2014-09-06	5901
“@batmanhairline: @go_gert if her phone out i'm taking her shit” 😂😂😂😂 we might as well drawl on her	sadness	 invisible ashamed unwanted trapped devastated 	-75.067711	40.053399	2014-09-06	5902
“@bettaspraydat: i had no phone problems when i had my blackberry and razor 😭” razors were goin 😂	sadness	 ashamed broke unloved useless embarrassed 	-81.328824	41.138485	2014-09-09	5903
“@bitch_nrscj: i enjoy hanging out with people that make me forget to look at my phone.” yes	disgust	 disgusted ugly rough dumb cheated 	125.683829	7.316375	2014-09-19	5904
“@bittee_mee: my phones on 14% . bitch ass stupid ass useless piece of shot ass phone . fuck you” iphone 👌	anger	 rage pissedoff irritated mad pissed 	-115.09998	36.161147	2014-09-19	5905
“@blakeepperson: will twerk for a phone upgrade.” hahahahahahahaha me rn 😂😂😂😂😂	joy	 optimistic butterflies calm satisfied peaceful optimism 	-86.937557	32.27305	2014-09-24	5906
“@bourdain: amazing camera work. right inside the wok work #partsunknowncnn” it's like steam punk in the kitchen; ❤️ing the soundtrack too	joy	 warm peaceful optimistic relieved joy 	-73.939302	40.853886	2014-09-29	5907
“@brandonmfjoseph: iphone 5s or the 6 ? dont wanna wait two weeks without a phone for the 6 though.😒😔”6 for sure	sadness	 undecided unhappy devastated useless broke 	-94.676991	37.380052	2014-09-15	5908
"“@caity__14: hey, i don't know if you know this or not, but you have a phone for a reason. use it and freaking text me back. 😡”"	anger	 anger offended furious aggravated irritated 	-81.538021	40.58855	2014-10-01	5909
“@calebquese15: the only person i love to talk to is @pizzapartie and i cant bc i lost my phone.... poopy :(” same	sadness	 depressed helpless sadness lonely hopeless upset 	-95.006618	44.236935	2014-09-10	5910
“@cameronlarson7: nobody even notices that i'm trying to call you. answer the phone brat. 😂💁”	sadness	 ignored unloved embarrassed useless invisible awful 	-112.013345	40.610728	2014-09-29	5911
“@caramel_queenty: 🙅 not i ! “@millionaire_too: who got #ios8 on their phone.??👀👀”” why??	disgust	 ugly dumb shame disgust boredom disgusted 	-92.61257	32.524494	2014-09-24	5912
“@celia_goodwin: i'm mad grayson is on twitter and snapchat but can't answer the phone when i call.” 😂😂	sadness	 unloved useless ignored unwanted ashamed hopeless regret 	-81.122266	33.766208	2014-09-26	5913
"“@chardeseee__: why don't i have a camera roll album 😤 , i thought all my pictures were gone but they all in photos” i thought the same!"	sadness	 unloved invisible embarrassed devastated regret 	-82.437217	34.847241	2014-09-18	5914
“@chaselesie: one day you'll wish it was my voice on the phone but it won't be i can promise you that”	sadness	 unloved broken ignored hopeless regret 	-83.752742	40.240836	2014-09-13	5915
“@chinesegvld: jp name in my phone about to go from glo'boii to just numbers ..... cause he be acting drunk” weak 😂	sadness	 hopeless broken upset awful overwhelmed 	-78.424066	35.811712	2014-09-05	5916
“@chris_delgado1: @sumeetbhanguu @chandankhinda idk i think that phone is hella sexy” same that's why i bought it lil dick	sadness	 ignored conflicted ashamed guilty broke 	-122.075294	37.617957	2014-09-29	5917
“@coleworlddd: my phone on tweak mode can get any text or send none”damn fam aha	sadness	 unwanted unloved ignored neglected overwhelmed 	-96.787338	40.259017	2014-09-09	5918
“@colins_16: you can tell a lot by what people think about you from what your name is in their phone.”😂👌	trust	 acceptance creative trust inspired positive 	-92.981765	30.292263	2014-09-30	5919
"“@corefarr: okay, camera pros. go pro... good purchase yes or no?” yes! and it comes with the most amazing app ever"	trust	 renewed professional productive optimism creative 	-80.111739	26.137867	2014-09-01	5920
“@crodrigues687: when you have no babe so your phone dry iscell.”  me everyday	sadness	 guilty grief alone embarrassed unloved 	-74.159907	40.726326	2014-09-15	5921
“@d__j__g: why do i even have a phone when i don't talk to anyone..?”	sadness	 ignored regret invisible unwanted conflicted hopeless 	-87.05774	37.236537	2014-09-27	5922
“@d_marieeeee: ios8 deleted alllllllll my photos....cool.” yea i'm deff not updating my phone	sadness	 undecided hopeless down embarrassed broke 	-82.209917	33.448028	2014-09-20	5923
“@dashilo32: when i get mad i get in my phone to keep from snapping”	sadness	 embarrassed broken upset hopeless conflicted 	-94.87731	32.373091	2014-09-29	5924
“@dewanabinojar: i hate using the bathroom in places that don't have good phone service” ugh me	disgust	 gross stupid boredom disgusted lame 	-95.263331	29.607525	2014-09-15	5925
“@dey_cal_m3_jugz: this tasha oan must fall back with that lame ass picture looking like he used a samsung e250 camera!”😂😂	disgust	 terrible horrible awful yucky disgust 	28.061057	-26.103043	2014-09-18	5926
“@dirtyfaerie: i suck so bad at texting even though im on my phone literally 24/7”	sadness	 embarrassed conflicted guilty unloved hopeless broke upset 	-85.516703	38.182153	2014-09-29	5927
“@djpumpin10: last 2 digits of ur phone number? #sledje_redivideodrops2morrow #duronabykolon” 98	sadness	 grief pained regret ashamed down 	9.779055	4.068236	2014-09-08	5928
“@eileeenwest: me and chance sit in silence on the phone we dont even talk to eachother”😌	sadness	 hopeless unloved regret useless ignored alone depressed neglected 	-90.963278	30.30391	2014-09-10	5929
“@eliseetosweet: ready for this upgrade. my phone gotta go.”🙏🙏	anticipation	 needed anticipation anxious focused impatient unsure 	-95.862775	36.292714	2014-09-24	5930
“@emgpc: you fucking dropped my phone in water ! you stupid fucking son of a bitch ! 😒✌️💋” time to fight a bitch	anger	 pissedoff anger furious aggravated rage mad 	-115.294262	36.048507	2014-09-27	5931
“@emlove12: new phone makes for a nice surprise on this monday 😍” hey me too #twins👯	joy	 delighted joy privileged butterflies optimistic 	-83.355456	33.941498	2014-09-29	5932
“@erika_liuzzo: currently without a phone message me on twitter/facebook if you need to get a hold of me” @_ruscitto	sadness	 unloved ignored hopeless unwanted useless 	-81.367606	41.153619	2014-09-19	5933
“@evaahuffman: i hate having a shitty phone cause i cant take good booty pictures” 😂😂😂	anger	 mad bummed ill angry frustrated pissed anger 	-111.701317	33.334507	2014-09-02	5934
“@felicityy0403: @bellzthegemini you nvr txt me so no u don't” i don't have # got a new phone so i still do lol	sadness	 ignored hopeless useless invisible unloved 	-76.142192	43.010073	2014-09-01	5935
“@fffarsijani: basically deleted everything from my phone but stilll dont have 5gb free” 🙌	sadness	 broke unloved broken useless lonely 	-96.890743	33.179699	2014-09-17	5936
"“@firstqueen_: “@gotdamndestinee: new phone new number , only giving my number out to a few .” for now”for now"	trust	 motivated appreciated special secure professional 	-96.651702	32.73878	2014-09-24	5937
“@fivemoretimes: yep i have the whole u2 album on my phone and didnt download it lol” what the fuck me too 😭	sadness	 ashamed broken useless embarrassed unloved guilty 	-82.794134	27.816267	2014-09-12	5938
“@fkordik: learn to fucking drive & get off your fucking phone you dumb cunt” well then 😳	anger	 aggravated anger irritated rage angry 	-84.200747	39.756922	2014-09-03	5939
“@freetopher: 4 days of heavy texting and phone convo will have me in love by the 5th day” this suppose to be a good thing?	sadness	 conflicted broken hopeless ashamed lonely 	-79.947309	39.636834	2014-09-19	5940
“@fuckingioman: i can think straight but i can't walk straight” who let you have your phone lastnight 😂	sadness	 ashamed guilty ignored grief hopeless 	-80.272681	26.164862	2014-09-20	5941
“@gummi_bearz: accidentally mashed up my phone case last night 😔” hmmm	joy	 fantastic productive relieved ecstatic satisfied 	-73.60811	45.474216	2014-09-17	5942
“@haleyfaris: never mind pearse fucking sucks”phone mine tonite !! i warned you ....	sadness	 ignored regret betrayed unwanted embarrassed 	-74.00504	40.837499	2014-09-22	5943
“@hannahleelopez: anyone know where i can get my shattered phone screen fixed?” @kylepetitte	anticipation	 impatient desperate undecided anxious hopeful restless 	-82.570472	28.066577	2014-09-27	5944
“@heavenlarae_: it's like i can stay on the phone with you and not say a word and its so comforting.❤️🙌	sadness	 ignored broken sadness overwhelmed unhappy 	-95.360551	29.567186	2014-10-01	5945
“@hotniggazel: i be at a girl house on my phone being rude af” smh. smh.	sadness	 guilty alone ashamed sadness lonely 	-97.102083	33.185222	2014-09-14	5946
“@humxnerror: don't blow up my phone unless you're bae” @jonathonwamp @kayshin13 😍😏😘	sadness	 ignored unwanted embarrassed trapped unhappy 	-75.87956	41.250015	2014-09-08	5947
“@hypeforlife_: i have so many unsaved numbers in my phone”ml	sadness	 undecided discouraged ashamed overwhelmed regret broke 	-77.314482	37.26558	2014-09-01	5948
"“@iamkisha_: if i don't answer my phone, text me...i might not ever listen to your voicemail”👈👈👈"	sadness	 unloved ignored invisible guilty upset 	-90.473171	30.079264	2014-09-12	5949
“@imustbe_fremin: just got a clutch ass phone call!!!! #rosshalloweenparty 7 weeks!!” 👀	joy	 relieved rested ecstatic accomplished satisfied delighted 	-157.825463	21.275788	2014-09-06	5950
“@its_chelseaaaaa: really need to hurry up and get a new phone so i can ft” asap	anticipation	 anxious impatient needed desperate restless 	-95.893236	33.234347	2014-09-22	5951
“@itstravbitxh_: called pee before i go back in no answer” sorry .. my phone be on silent 😖 .. i'm feeling bad 😞	disgust	 hungover rough blah regret meh 	-91.174192	30.397339	2014-09-08	5952
“@j_sutherland10: @marissakanouse no wonder my phone is burning my hand” it's bc of me :)	joy	 loved spoiled joy optimism welcome fantastic 	-82.769487	39.877183	2014-09-18	5953
